capt.ID	season	year	visit	cave	length
052712	august	2014	1	C25	96
052712	august	2016	1	C25	118
052712	august	2016	2	C25	117
052712	june	2017	2	C25	120
052715	june	2014	2	C25	115
052715	august	2014	1	C25	115
052715	june	2016	2	C25	120
052716	june	2014	2	C25	75
052716	june	2017	2	C25	100
052735	august	2015	NA	C25	99
052735	august	2014	1	C25	87
052735	august	2016	1	C25	103
052736	june	2014	2	C25	72
052736	june	2016	2	C25	104
052736	june	2017	1	C25	114
052736	august	2017	1	C25	124
052736	august	2017	2	C25	125
052737	june	2014	2	C25	105
052737	august	2014	1	C25	105
052739	june	2014	2	C25	106
052741	june	2014	2	C25	86
052741	august	2014	1	C25	88
052741	june	2016	1	C25	98
052741	august	2016	2	C25	105
052745	june	2014	2	C25	75
052745	june	2016	1	C25	89
052745	june	2016	2	C25	91
052745	august	2017	1	C25	91
052749	june	2014	2	C25	74
052759	june	2014	2	C25	104
052759	june	2015	2	C25	107
052759	august	2015	NA	C25	107
052759	june	2016	2	C25	109
052759	august	2016	1	C25	112
052900	june	2015	1	C25	75
052900	june	2015	2	C25	75
052900	august	2015	NA	C25	82
052900	august	2016	2	C25	90
052900	june	2017	2	C25	97
052901	august	2016	1	C25	95
052910	june	2015	1	C25	126
053167	june	2014	2	C25	81
053343	june	2016	1	C25	96
053343	august	2016	1	C25	100
053344	june	2014	1	C25	97
053344	june	2015	2	C25	98
053344	august	2014	1	C25	98
053344	june	2017	2	C25	103
053344	august	2017	1	C25	105
053344	august	2017	2	C25	107
053352	june	2014	1	C25	120
053352	june	2015	1	C25	119
053352	august	2015	NA	C25	120
053359	june	2014	1	C25	71
053359	june	2015	1	C25	85
053359	june	2015	2	C25	85
053359	august	2015	NA	C25	90
053359	august	2016	1	C25	98
053361	june	2014	1	C25	105
053361	august	2015	NA	C25	111
053361	june	2016	1	C25	112
053361	june	2016	2	C25	112
053367	august	2016	1	C25	99
053368	june	2014	1	C25	71
053369	june	2014	1	C25	116
053371	august	2017	2	C25	121
053373	june	2014	1	C25	110
053373	august	2015	NA	C25	116
053373	august	2014	1	C25	112
053380	june	2014	1	C25	123
053380	august	2014	2	C25	123
053381	june	2014	1	C25	103
053387	june	2014	1	C25	98
053393	june	2014	1	C25	65
053393	august	2014	1	C25	74
053393	june	2016	2	C25	100
053393	august	2016	1	C25	104
053393	june	2017	2	C25	118
053393	august	2017	1	C25	119
053393	august	2017	2	C25	121
053396	june	2014	1	C25	72
053396	june	2017	2	C25	104
053397	june	2015	2	C25	85
053397	june	2017	2	C25	104
053406	june	2014	1	C25	109
053515	august	2014	1	C25	65
053549	august	2014	1	C25	108
053590	june	2014	1	C25	97
053590	august	2015	NA	C25	105
053590	august	2015	NA	C25	105
053590	august	2016	2	C25	107
053590	august	2017	1	C25	102
053595	june	2014	1	C25	97
053595	august	2014	2	C25	100
053597	june	2014	1	C25	67
053597	august	2014	1	C25	74
053597	august	2015	NA	C25	85
053597	june	2016	2	C25	90
053597	june	2017	2	C25	97
053598	june	2014	1	C25	104
053599	june	2014	1	C25	105
053601	june	2014	1	C25	120
053601	august	2014	1	C25	121
053601	august	2015	NA	C25	120
053604	june	2014	1	C25	71
053862	august	2014	1	C25	118
053863	august	2014	2	C25	65
053863	june	2016	2	C25	90
053863	august	2016	2	C25	95
053863	june	2017	1	C25	98
053863	june	2017	2	C25	99
053867	august	2014	1	C25	115
053868	august	2014	1	C25	126
053868	august	2015	NA	C25	125
053871	august	2014	1	C25	65
053871	august	2015	NA	C25	76
053871	august	2016	2	C25	89
053881	august	2015	NA	C25	93
053881	august	2015	NA	C25	93
053881	august	2014	1	C25	83
053881	june	2016	2	C25	99
053884	august	2014	1	C25	80
053884	june	2015	2	C25	89
053884	august	2016	2	C25	100
053885	august	2014	2	C25	106
053888	august	2014	2	C25	85
053888	june	2016	2	C25	99
053895	june	2014	1	C25	54
053895	august	2014	2	C25	67
053895	august	2015	NA	C25	78
053895	august	2015	NA	C25	87
053895	august	2014	2	C25	67
053896	august	2014	1	C25	85
053896	august	2015	NA	C25	98
053896	june	2016	2	C25	103
053901	june	2016	1	C25	85
053902	august	2014	1	C25	101
053902	june	2016	1	C25	105
053902	june	2016	2	C25	106
053902	august	2016	1	C25	110
053902	august	2017	1	C25	116
186BDC	august	2013	2	C11	87
053902	august	2017	2	C25	115
053904	august	2014	2	C25	70
053907	august	2014	2	C25	116
186D2C	august	2013	2	C11	118
053907	august	2015	NA	C25	119
053907	june	2016	2	C25	117
053908	august	2014	2	C25	70
053908	june	2016	1	C25	89
053908	august	2016	1	C25	98
053908	june	2017	2	C25	108
053909	august	2014	1	C25	67
053909	june	2016	2	C25	100
053909	august	2016	1	C25	105
053909	august	2016	2	C25	105
053909	june	2017	2	C25	113
053914	august	2014	1	C25	96
053914	june	2015	1	C25	92
053914	august	2016	1	C25	100
053915	august	2015	NA	C25	75
053915	june	2017	1	C25	105
053915	june	2017	2	C25	106
053915	august	2017	1	C25	102
053916	august	2014	1	C25	66
053916	june	2015	1	C25	144
053918	august	2014	1	C25	135
053922	august	2014	2	C25	82
053923	august	2014	1	C25	98
053925	august	2014	2	C25	103
053926	august	2014	1	C25	117
053926	august	2015	NA	C25	117
053926	june	2016	2	C25	115
053927	august	2014	1	C25	129
053928	august	2014	1	C25	67
053931	august	2014	2	C25	103
053932	august	2014	2	C25	70
053934	august	2014	1	C25	84
053934	june	2015	1	C25	88
053934	june	2015	2	C25	89
053934	august	2015	NA	C25	96
053934	june	2016	1	C25	98
053934	june	2016	2	C25	99
053934	august	2016	1	C25	104
053934	june	2017	1	C25	104
4ED9A2	june	2013	1	C11	88
4EDA27	june	2013	1	C11	72
4EDA27	june	2013	2	C11	73
053934	june	2017	2	C25	106
053937	august	2014	1	C25	116
4EDE3A	august	2013	1	C11	121
053939	august	2014	1	C25	129
053939	june	2015	1	C25	127
053941	august	2014	1	C25	66
4EE059	august	2013	2	C11	131
053941	august	2017	1	C25	107
4EE059	june	2013	2	C11	128
4EE239	june	2013	2	C11	69
053942	august	2014	1	C25	68
053944	august	2014	2	C25	117
4EE5BA	august	2013	1	C11	115
4EE5C6	june	2013	1	C11	58
4EE5C6	august	2013	1	C11	84
053945	august	2014	2	C25	142
053945	august	2015	NA	C25	143
053948	august	2014	2	C25	75
053948	august	2015	NA	C25	55
4EE819	june	2013	1	C11	65
053948	august	2015	NA	C25	87
053948	june	2017	2	C25	101
053949	august	2014	2	C25	108
053959	august	2014	2	C25	118
053959	august	2016	1	C25	121
123819	august	2017	1	C25	62
123838	august	2017	1	C25	57
4EE819	june	2013	2	C11	65
123847	august	2017	1	C25	62
123851	august	2017	1	C25	62
4EE82A	june	2013	1	C11	128
123874	august	2017	1	C25	62
123876	august	2017	1	C25	59
4EE82A	august	2013	1	C11	131
123894	august	2017	1	C25	63
4EEAA5	june	2013	2	C11	91
4EEC18	august	2013	2	C11	99
158504	june	2016	2	C25	115
4EEC9C	august	2013	1	C11	105
158506	june	2016	2	C25	76
158506	august	2016	1	C25	83
6D7158	august	2013	1	C11	104
6D7158	june	2013	2	C11	103
158506	june	2017	2	C25	91
6D867A	august	2013	2	C11	112
6D909B	august	2013	1	C11	92
158506	august	2017	1	C25	96
158506	august	2017	2	C25	97
C96288	august	2013	1	C11	118
C96288	june	2013	2	C11	118
158507	august	2016	1	C25	103
158507	june	2017	1	C25	106
C963E2	august	2013	1	C11	112
158507	august	2017	1	C25	114
158507	august	2017	2	C25	114
158510	june	2016	2	C25	68
C960D2	august	2013	1	C11	110
158510	june	2017	1	C25	82
C974E1	august	2013	1	C11	95
158510	june	2017	2	C25	85
C97C0F	june	2013	1	C11	88
158510	august	2017	1	C25	100
158511	august	2016	1	C25	85
158513	june	2016	2	C25	94
158514	august	2016	1	C25	102
C97C0F	august	2013	2	C11	94
C97DB8	june	2013	2	C11	81
C98B3B	june	2013	1	C11	61
158514	august	2017	1	C25	115
C98B3B	august	2013	1	C11	71
158516	august	2016	1	C25	102
158517	june	2016	2	C25	68
C98F83	august	2013	2	C11	121
158517	august	2017	2	C25	93
158518	august	2016	1	C25	66
158518	august	2016	2	C25	66
158521	june	2016	2	C25	70
158521	june	2017	1	C25	87
158521	june	2017	2	C25	88
158522	august	2016	1	C25	89
053165	june	2013	1	C12	50
158522	august	2016	2	C25	89
158524	august	2016	1	C25	67
158524	august	2016	2	C25	67
053355	august	2013	1	C12	58
158524	june	2017	2	C25	79
053368	august	2013	1	C12	60
158524	august	2017	1	C25	89
186447	august	2013	2	C12	115
187D27	august	2013	2	C12	112
158530	june	2016	2	C25	80
158530	august	2016	1	C25	87
158537	june	2016	2	C25	114
158539	june	2016	2	C25	131
158539	august	2016	1	C25	133
158539	august	2016	2	C25	132
158541	august	2016	1	C25	85
158541	june	2017	2	C25	100
158541	august	2017	2	C25	106
158542	august	2016	1	C25	98
158542	june	2017	2	C25	101
158543	june	2016	2	C25	77
158543	june	2017	2	C25	94
158545	june	2016	2	C25	106
158545	august	2017	2	C25	112
4ED087	august	2013	1	C12	106
4EDED0	august	2013	1	C12	121
4EDF34	august	2013	1	C12	109
158546	june	2016	2	C25	99
4EE293	august	2013	1	C12	72
4EE293	june	2013	2	C12	66
158546	august	2016	2	C25	100
158546	june	2017	2	C25	100
4EE2C5	august	2013	1	C12	NA
158554	june	2016	2	C25	125
4EE40B	august	2013	1	C12	96
4EE803	august	2013	1	C12	NA
4EE80F	june	2013	1	C12	99
158558	june	2016	2	C25	102
4EE942	august	2013	1	C12	122
158563	august	2016	1	C25	65
4EE9E0	june	2013	1	C12	98
4EEA5E	august	2013	1	C12	141
158563	june	2017	1	C25	72
158570	august	2016	1	C25	106
158570	august	2016	2	C25	105
158573	june	2016	2	C25	99
4EEA71	august	2013	1	C12	90
6DA244	august	2013	1	C12	113
C9615F	august	2013	1	C12	109
C96446	august	2013	1	C12	93
C96666	august	2013	1	C12	108
C969EF	august	2013	1	C12	124
C96D11	august	2013	1	C12	119
C96D87	august	2013	1	C12	90
C96FB2	august	2013	1	C12	110
C97A5A	june	2013	1	C12	120
C97B66	august	2013	1	C12	NA
C98378	august	2013	1	C12	89
C989E2	august	2013	1	C12	97
158574	august	2016	1	C25	83
158574	august	2017	1	C25	93
158577	august	2016	1	C25	82
158577	june	2017	1	C25	93
C98ED6	august	2013	1	C12	96
158577	june	2017	2	C25	95
158579	august	2016	1	C25	77
158584	august	2016	1	C25	67
184910	august	2013	1	C13	115
158586	august	2016	1	C25	87
158586	june	2017	2	C25	93
158586	august	2017	1	C25	98
18490C	august	2013	1	C13	108
18742A	august	2013	1	C13	133
187F32	august	2013	1	C13	104
158587	august	2016	1	C25	93
4EDDC1	august	2013	1	C13	110
158589	june	2016	2	C25	115
4EE1A7	august	2013	1	C13	89
4EE2F6	august	2013	1	C13	140
4EE2F6	june	2013	1	C13	139
158591	june	2016	2	C25	68
158591	august	2016	2	C25	76
158591	june	2017	2	C25	90
158592	august	2016	1	C25	67
158592	june	2017	2	C25	76
158594	june	2016	2	C25	85
4EE390	june	2013	1	C13	131
158595	june	2016	2	C25	110
158597	august	2016	1	C25	95
4EE5FE	august	2013	1	C13	125
158599	june	2016	2	C25	125
158791	august	2016	1	C25	76
183140	june	2014	2	C25	91
4EE665	june	2013	1	C13	108
C966DB	august	2013	1	C13	121
053606	june	2013	1	C17	60
053606	august	2013	1	C17	65
184159	august	2013	2	C17	116
188099	august	2013	2	C17	117
183140	august	2014	1	C25	93
183140	june	2014	1	C25	99
4EDE36	august	2013	1	C17	121
183140	august	2014	1	C25	93
183140	june	2016	1	C25	103
4EDE36	june	2013	1	C17	121
4EDE3F	august	2013	1	C17	78
183140	august	2017	1	C25	112
4EDE3F	june	2013	1	C17	75
185277	august	2014	1	C25	112
4EDE3F	june	2013	2	C17	74
185277	june	2015	1	C25	112
4EE3E9	august	2013	1	C17	105
185277	august	2015	NA	C25	115
4EE4B6	august	2013	1	C17	128
4EE5EE	august	2013	1	C17	80
185277	august	2014	2	C25	112
185277	august	2016	2	C25	117
186442	june	2014	1	C25	84
186442	august	2014	1	C25	91
197933	august	2017	2	C25	86
653343	august	2012	1	C25	68
4EE8EC	august	2013	1	C17	108
653343	june	2014	1	C25	77
4EE9E7	august	2013	1	C17	97
4EE9E7	june	2013	2	C17	97
4EEC29	august	2013	1	C17	135
6D7795	august	2013	1	C17	98
6D7795	june	2013	1	C17	97
653343	june	2015	1	C25	88
6D9093	june	2013	2	C17	119
6D9093	august	2013	2	C17	122
6DA552	august	2013	1	C17	65
C96337	august	2013	1	C17	101
655001	august	2015	NA	C25	128
655005	august	2015	NA	C25	102
655023	august	2015	NA	C25	89
655023	june	2016	2	C25	95
655023	august	2016	2	C25	96
655023	august	2017	1	C25	100
655029	august	2015	NA	C25	115
655031	august	2015	NA	C25	130
C97125	august	2013	1	C17	78
C9789D	august	2013	1	C17	98
C9789D	june	2013	2	C17	97
C98200	august	2013	1	C17	105
655032	august	2015	NA	C25	63
186C90	june	2013	1	C17B	58
655034	august	2015	NA	C25	86
655036	august	2015	NA	C25	96
186C90	june	2013	2	C17B	60
655036	august	2015	NA	C25	98
186C90	august	2013	2	C17B	66
655036	june	2016	2	C25	100
655036	august	2016	2	C25	103
4ED8A2	june	2013	1	C17B	72
655037	august	2015	NA	C25	73
4ED8A2	august	2013	1	C17B	75
655037	august	2016	1	C25	85
655057	august	2015	NA	C25	95
4EDE4C	june	2013	2	C17B	99
4EDE4C	august	2013	1	C17B	100
4EDEE1	june	2013	2	C17B	125
4EDEE1	august	2013	1	C17B	125
4EDF85	august	2013	1	C17B	127
4EE10B	august	2013	1	C17B	100
4EE25E	august	2013	1	C17B	125
4EE281	june	2013	2	C17B	108
655057	june	2016	2	C25	96
655057	august	2016	2	C25	98
4EE281	august	2013	1	C17B	110
4EE2DF	august	2013	1	C17B	95
4EE2E4	august	2013	1	C17B	110
4EE3C7	august	2013	1	C17B	119
4EE6A8	august	2013	1	C17B	104
4EE958	august	2013	1	C17B	114
4EEAA0	june	2013	2	C17B	99
4EEA08	august	2013	1	C17B	102
4EEBCD	august	2013	1	C17B	126
655064	august	2015	NA	C25	89
4EECA1	august	2013	1	C17B	83
655064	august	2016	1	C25	93
4EE0EF	august	2013	1	C17B	135
4EF421	june	2013	2	C17B	144
6D845E	june	2013	1	C17B	138
6D845E	august	2013	1	C17B	141
655064	august	2016	2	C25	93
C9602D	august	2013	1	C17B	83
C9690E	june	2013	2	C17B	105
C96A63	august	2013	1	C17B	153
655064	june	2017	2	C25	98
C96A83	august	2013	1	C17B	89
C9758E	june	2013	2	C17B	105
C9758E	august	2013	1	C17B	108
C97C8D	june	2013	2	C17B	119
C97EBD	august	2013	1	C17B	124
C98174	august	2013	1	C17B	95
C9881D	june	2013	2	C17B	105
C9881D	august	2013	2	C17B	107
655066	august	2015	NA	C25	68
C98DD7	august	2013	1	C17B	107
053338	june	2013	2	C18	57
655066	june	2016	1	C25	72
655066	june	2017	1	C25	90
655072	june	2015	2	C25	72
655072	august	2015	NA	C25	80
655073	august	2015	NA	C25	74
183453	august	2013	1	C18	87
183572	august	2013	1	C18	138
187117	august	2013	1	C18	113
1858E5	august	2013	1	C18	100
184E14	august	2013	1	C18	130
182C2E	august	2013	2	C18	132
182CDC	august	2013	2	C18	90
183A38	august	2013	1	C18	113
655073	june	2016	1	C25	80
183ACC	august	2013	1	C18	111
183B69	august	2013	2	C18	83
183EAA	august	2013	2	C18	120
655073	august	2016	1	C25	88
183FF9	august	2013	1	C18	104
655080	june	2015	1	C25	77
184A01	august	2013	1	C18	132
1851BF	august	2013	1	C18	99
1858DF	august	2013	2	C18	169
655080	august	2015	NA	C25	80
185BAF	august	2013	1	C18	205
185C66	august	2013	1	C18	88
655080	august	2016	1	C25	94
18639B	august	2013	2	C18	136
186F2A	august	2013	1	C18	90
655080	august	2016	2	C25	94
18738C	august	2013	2	C18	122
18738D	august	2013	2	C18	107
1875FA	august	2013	1	C18	81
187FE7	august	2013	1	C18	152
655083	august	2015	NA	C25	97
655088	august	2015	1	C25	75
655088	august	2015	2	C25	75
655088	august	2016	2	C25	93
655088	june	2017	1	C25	94
655088	august	2017	1	C25	105
655088	august	2017	2	C25	106
655090	august	2015	1	C25	92
655090	august	2015	2	C25	93
655090	august	2016	1	C25	97
655092	august	2015	NA	C25	111
655106	august	2015	NA	C25	54
655106	june	2016	2	C25	89
655111	june	2015	2	C25	108
655111	august	2015	NA	C25	108
655113	august	2015	NA	C25	90
655113	august	2016	1	C25	94
655114	august	2015	NA	C25	80
655114	august	2017	1	C25	103
655115	august	2015	NA	C25	114
3E01BB	august	2013	1	C18	108
4EDDD7	august	2013	2	C18	120
655121	august	2015	NA	C25	78
655121	august	2015	NA	C25	78
4EDE83	june	2013	1	C18	77
4EDE83	august	2013	1	C18	81
655121	june	2016	2	C25	88
655121	august	2017	1	C25	111
4EDF3F	august	2013	2	C18	79
655122	june	2015	2	C25	80
655122	august	2015	NA	C25	81
4EDFD3	june	2013	1	C18	144
655133	august	2015	NA	C25	86
4EE15A	august	2013	1	C18	77
655133	august	2015	NA	C25	86
655133	june	2016	2	C25	96
655133	august	2016	1	C25	100
655133	june	2017	2	C25	114
655135	august	2015	NA	C25	86
655135	june	2017	2	C25	102
655135	august	2017	1	C25	109
655145	august	2015	NA	C25	80
655162	august	2015	NA	C25	81
655162	august	2015	NA	C25	80
655164	august	2015	NA	C25	80
655164	june	2016	1	C25	86
655164	june	2016	2	C25	87
655164	june	2017	2	C25	93
4EE15A	june	2013	1	C18	72
4EE1D8	august	2013	2	C18	79
4EE1D8	june	2013	1	C18	73
4EE1D8	june	2013	2	C18	65
4EE22E	june	2013	1	C18	79
4EE326	june	2013	1	C18	80
4EE40D	august	2013	1	C18	81
655168	august	2015	NA	C25	79
4EE40D	june	2013	1	C18	77
4EE5DB	august	2013	1	C18	92
4EE5DB	june	2013	1	C18	88
655168	june	2016	1	C25	87
655168	august	2016	1	C25	94
4EE5DB	june	2013	2	C18	90
655169	august	2015	NA	C25	100
4EE60F	august	2013	1	C18	93
4EE9B6	june	2013	2	C18	106
4EE9D1	june	2013	1	C18	99
655169	june	2016	2	C25	101
4EE9D1	june	2013	2	C18	100
4EE9D1	august	2013	2	C18	102
655169	june	2017	2	C25	101
655170	august	2015	NA	C25	80
655170	august	2015	NA	C25	79
4EEC70	august	2013	1	C18	72
4EEC70	june	2013	2	C18	68
4EECE1	august	2013	1	C18	114
4EECE1	june	2013	2	C18	112
4EE046	june	2013	1	C18	110
6D78F2	august	2013	1	C18	128
6D78F2	june	2013	2	C18	132
6D87CD	august	2013	1	C18	87
6D9B94	august	2013	1	C18	125
6D9B94	june	2013	2	C18	125
6DA170	june	2013	1	C18	93
6DA170	august	2013	1	C18	96
6DA170	june	2013	2	C18	96
C96456	june	2013	1	C18	86
C96456	august	2013	1	C18	92
655170	june	2016	2	C25	87
655170	august	2016	1	C25	92
655170	august	2016	2	C25	92
655171	june	2015	2	C25	70
C964CA	june	2013	1	C18	85
655171	august	2015	NA	C25	99
655172	june	2015	2	C25	78
655172	august	2016	1	C25	97
655172	august	2016	2	C25	97
655172	june	2017	2	C25	101
655174	august	2015	NA	C25	103
C964CA	june	2013	1	C18	89
C964CA	august	2013	2	C18	89
C96E92	august	2013	1	C18	128
C96F13	june	2013	1	C18	82
C96F0D	june	2013	1	C18	128
655192	august	2015	NA	C25	110
C970B8	august	2013	1	C18	115
C97239	june	2013	2	C18	100
655192	august	2017	1	C25	113
C97239	august	2013	2	C18	104
C9724D	august	2013	1	C18	85
C9724D	june	2013	2	C18	84
655201	august	2015	NA	C25	76
655201	august	2015	NA	C25	75
C979C4	june	2013	1	C18	92
655201	june	2016	1	C25	82
C97EA6	june	2013	1	C18	91
C98417	june	2013	2	C18	110
C98617	june	2013	2	C18	78
655202	august	2015	NA	C25	78
655202	august	2015	NA	C25	78
C98617	august	2013	2	C18	81
C98698	june	2013	2	C18	74
C98698	august	2013	2	C18	78
C98A4B	june	2013	1	C18	77
C98A4B	august	2013	1	C18	84
655202	august	2016	1	C25	95
C98D6A	june	2013	1	C18	98
655202	august	2017	1	C25	113
655211	august	2015	NA	C25	101
655211	august	2015	NA	C25	99
655212	august	2015	NA	C25	76
655232	august	2015	NA	C25	109
655236	august	2015	NA	C25	69
C98EED	august	2013	2	C18	108
655236	august	2016	2	C25	84
655236	june	2017	2	C25	90
655246	august	2015	NA	C25	67
655246	august	2016	2	C25	87
053897	june	2013	1	C19	53
053938	august	2013	2	C19	61
1842BB	august	2013	2	C19	68
186D3A	august	2013	2	C19	205
655250	june	2016	1	C25	101
655250	august	2016	1	C25	102
655254	june	2015	1	C25	76
655255	august	2015	NA	C25	74
187E0A	august	2013	2	C19	86
655255	june	2016	2	C25	78
655255	august	2016	1	C25	84
655264	june	2015	1	C25	68
655264	june	2016	2	C25	84
655264	august	2016	1	C25	90
4ED980	august	2013	1	C19	102
4EDF2F	august	2013	1	C19	73
4EDFF8	august	2013	1	C19	110
655266	june	2016	1	C25	126
4EE085	june	2013	1	C19	65
4EE085	august	2013	1	C19	70
4EE1A9	august	2013	1	C19	97
4EE366	august	2013	1	C19	155
655268	june	2015	1	C25	71
655268	august	2016	1	C25	87
655268	june	2017	2	C25	95
655268	august	2017	1	C25	100
4EE9EF	august	2013	2	C19	96
4EE9F6	august	2013	1	C19	128
655270	june	2015	1	C25	65
4EEA84	august	2013	1	C19	112
4EEB04	august	2013	1	C19	126
655271	june	2015	1	C25	91
4EEC77	june	2013	1	C19	123
655271	august	2016	1	C25	100
4EED16	june	2013	1	C19	87
4EED16	august	2013	1	C19	95
4EE09A	june	2013	1	C19	62
4EE09A	august	2013	1	C19	70
655273	august	2016	1	C25	65
655273	august	2016	2	C25	65
655276	june	2015	1	C25	100
655276	august	2015	NA	C25	105
655277	june	2016	1	C25	81
4EE09A	june	2013	2	C19	64
6D8187	august	2013	1	C19	154
655277	august	2016	2	C25	93
655277	june	2017	2	C25	102
6D835A	august	2013	1	C19	74
C96529	june	2013	1	C19	107
655277	august	2017	1	C25	107
C96529	august	2013	1	C19	113
655277	august	2017	2	C25	108
655280	august	2015	NA	C25	81
655280	june	2016	2	C25	89
655280	june	2017	2	C25	103
655281	june	2016	2	C25	71
C96A00	june	2013	2	C19	61
C96A00	august	2013	1	C19	65
C96D03	june	2013	1	C19	63
C96D03	june	2013	2	C19	74
C96D03	august	2013	1	C19	96
C98AB0	august	2013	1	C19	67
184165	august	2013	2	C2	109
187565	june	2013	1	C2	58
187565	june	2013	2	C2	60
187565	august	2013	2	C2	68
655281	august	2016	2	C25	78
187565	august	2013	1	C2	68
182CDE	august	2013	2	C2	113
655281	june	2017	1	C25	84
183B6E	august	2013	2	C2	115
655283	june	2015	1	C25	72
655284	june	2015	1	C25	98
655287	june	2015	1	C25	71
655287	august	2015	NA	C25	78
655290	august	2015	NA	C25	65
18503B	august	2013	2	C2	110
655290	june	2016	1	C25	73
655290	june	2017	1	C25	92
655290	june	2017	2	C25	93
655290	august	2017	2	C25	104
655291	june	2016	1	C25	56
655291	june	2016	2	C25	55
4EDDDA	june	2013	1	C2	75
4EDEF3	august	2013	1	C2	112
655294	june	2015	1	C25	70
655295	august	2016	1	C25	75
655295	august	2017	1	C25	92
655300	august	2015	NA	C25	120
4EE13F	august	2013	1	C2	91
4EE13F	june	2013	1	C2	85
4EE50B	june	2013	2	C2	66
4EE62A	august	2013	1	C2	144
655301	june	2016	1	C25	59
655303	august	2015	NA	C25	125
655314	august	2016	1	C25	128
4EE934	august	2013	1	C2	114
655317	august	2015	NA	C25	69
655317	june	2016	1	C25	77
4EE934	june	2013	1	C2	115
655317	june	2016	2	C25	78
4EECC2	june	2013	1	C2	81
4EECC2	june	2013	2	C2	82
4EECE3	june	2013	1	C2	133
655317	august	2016	1	C25	88
4EECE3	june	2013	2	C2	134
4EF225	august	2013	1	C2	70
4EF225	june	2013	2	C2	65
4EFA92	august	2013	1	C2	105
6D6B7E	august	2013	1	C2	119
655318	august	2015	NA	C25	92
6D7E2F	june	2013	1	C2	60
6D7E2F	june	2013	2	C2	62
655318	august	2016	1	C25	98
655318	august	2016	2	C25	96
6D826F	august	2013	1	C2	141
655321	june	2015	1	C25	69
655321	august	2015	NA	C25	74
6D826F	june	2013	2	C2	143
655321	august	2016	2	C25	93
655321	june	2017	1	C25	102
655322	june	2015	1	C25	68
6D82B8	august	2013	1	C2	57
6D82B8	june	2013	2	C2	53
655324	june	2016	1	C25	70
6D82B8	june	2013	2	C2	NA
6D8F5B	august	2013	1	C2	68
6D8F5B	june	2013	1	C2	60
6D9E7D	august	2013	1	C2	123
6D9E7D	june	2013	2	C2	122
655325	june	2016	1	C25	65
C9612E	august	2013	1	C2	116
C96461	august	2013	1	C2	108
655326	june	2015	1	C25	70
C96957	august	2013	1	C2	92
C96957	june	2013	2	C2	86
C9767B	august	2013	1	C2	80
655334	june	2015	1	C25	70
655334	june	2016	1	C25	83
655334	august	2016	2	C25	93
655334	august	2017	2	C25	109
655346	june	2016	1	C25	69
C9767B	june	2013	2	C2	73
C976A1	august	2013	2	C2	95
C976A1	june	2013	2	C2	92
655346	august	2016	2	C25	77
655352	june	2016	1	C25	85
655355	june	2016	1	C25	81
C97814	august	2013	1	C2	105
C97814	june	2013	2	C2	103
C979C7	august	2013	1	C2	65
C970AF	august	2013	1	C2	109
655355	august	2016	2	C25	87
C970AF	june	2013	2	C2	120
C9837B	june	2013	2	C2	95
C98808	august	2013	1	C2	128
655355	august	2017	1	C25	96
655358	june	2015	1	C25	66
C98907	august	2013	1	C2	110
C98B90	august	2013	1	C2	102
C98CCA	june	2013	2	C2	118
C98DDD	august	2013	1	C2	111
C98F30	june	2013	1	C2	88
655361	august	2015	NA	C25	76
052695	june	2013	1	C20	49
655361	august	2016	2	C25	95
052695	august	2013	2	C20	61
052696	august	2013	1	C20	58
655361	june	2017	2	C25	NA
655376	june	2015	1	C25	112
655376	august	2015	NA	C25	115
655381	august	2015	NA	C25	89
053391	august	2013	1	C20	71
053391	june	2013	1	C20	58
655381	august	2016	1	C25	95
053391	june	2013	2	C20	51
655382	june	2015	1	C25	75
655384	june	2015	1	C25	113
185279	august	2013	2	C20	120
655384	june	2015	2	C25	110
186502	august	2013	2	C20	112
1871BB	august	2013	2	C20	95
655384	august	2015	NA	C25	115
655384	june	2016	2	C25	118
655386	june	2016	1	C25	79
655386	august	2017	1	C25	101
187D2A	august	2013	2	C20	73
655394	june	2015	1	C25	70
655394	june	2015	2	C25	65
655399	august	2015	NA	C25	85
655399	june	2015	1	C25	75
655402	june	2015	1	C25	69
187ED4	august	2013	2	C20	117
655402	august	2016	2	C25	91
655406	june	2015	1	C25	75
655406	june	2015	2	C25	71
655406	august	2015	NA	C25	73
655412	june	2016	1	C25	70
655412	june	2017	2	C25	93
655417	august	2015	NA	C25	95
655418	june	2015	1	C25	65
655418	august	2015	NA	C25	70
655419	june	2016	1	C25	78
4ED752	june	2013	1	C20	82
4EDE6E	august	2013	1	C20	98
655419	august	2016	2	C25	86
655419	august	2017	1	C25	113
655419	august	2017	2	C25	112
4EDE6E	june	2013	1	C20	93
655423	august	2015	NA	C25	66
655425	june	2015	1	C25	74
4EE103	august	2013	1	C20	96
655425	june	2015	2	C25	69
4EE1CC	august	2013	1	C20	117
655425	august	2016	2	C25	92
655425	june	2017	1	C25	98
4EE1CC	june	2013	2	C20	113
655426	august	2016	1	C25	67
655427	june	2015	1	C25	70
655433	june	2016	1	C25	95
4EE208	august	2013	1	C20	123
4EE208	june	2013	2	C20	118
655433	august	2016	2	C25	99
4EE373	june	2013	2	C20	123
4EE37D	august	2013	1	C20	87
4EE43D	august	2013	1	C20	99
4EE43D	june	2013	2	C20	93
4EE46F	june	2013	2	C20	131
655433	june	2017	2	C25	101
