number	filename	ID	season	year	cave	label	nonatec	tag
35	'IMG_9364.JPG'	C985FE	june	2016	C26	NA	NA	C985FE
36	'IMG_9365.JPG'	655391	june	2016	C26	NA	NA	655391
37	'IMG_9367.JPG'	C9666C	june	2016	C26	NA	NA	C9666C
38	'IMG_9368.JPG'	655110	june	2016	C26	NA	NA	655110
39	'IMG_9369.JPG'	4EE779	june	2016	C26	NA	NA	4EE779
40	'IMG_9370.JPG'	053365	june	2016	C26	NA	NA	053365
41	'IMG_9372.JPG'	6D8914	june	2016	C26	NA	NA	6D8914
42	'IMG_9373.JPG'	053395	june	2016	C26	NA	NA	053395
43	'IMG_9376.JPG'	053882	june	2016	C26	NA	NA	053882
44	'IMG_9377.JPG'	053019	june	2016	C26	NA	NA	053019
45	'IMG_9378.JPG'	4EDDE1	june	2016	C26	NA	NA	4EDDE1
1	'IMG_5668.jpg'	053163	june	2016	C27	NA	NA	053163
2	'IMG_5669.jpg'	655461	june	2016	C27	NA	NA	655461
3	'IMG_5670.jpg'	4467589	june	2016	C27	CAL16-2854	4467589	NA
4	'IMG_5671.jpg'	7582592	june	2016	C27	CAL16-2855	7582592	NA
5	'IMG_5672.jpg'	655494	june	2016	C27	NA	NA	655494
6	'IMG_5673.jpg'	655379	june	2016	C27	CAL16-2856	NA	655379
7	'IMG_5674.jpg'	CAL16-2857	june	2016	C27	CAL16-2857	NA	NA
8	'IMG_5675.jpg'	C9702A	june	2016	C27	NA	NA	C9702A
9	'IMG_5677.jpg'	655440	june	2016	C27	CAL16-2858	NA	655440
10	'IMG_5678.jpg'	655468	june	2016	C27	NA	NA	655468
11	'IMG_5679.jpg'	053376	june	2016	C27	NA	NA	053376
12	'IMG_5681.jpg'	655349	june	2016	C27	CAL16-2859	NA	655349
13	'IMG_5682.jpg'	655205	june	2016	C27	NA	NA	655205
14	'IMG_5683.jpg'	655297	june	2016	C27	CAL16-2860	NA	655297
15	'IMG_5684.jpg'	655492	june	2016	C27	CAL16-2861	NA	655492
16	'IMG_5685.jpg'	7190528	june	2016	C27	CAL16-2862	7190528	NA
1	'IMG_9524.JPG'	655091	august	2016	C1	NA	NA	655091
2	'IMG_9526.JPG'	655227	august	2016	C1	NA	NA	655227
3	'IMG_9527.JPG'	4EDDDA	august	2016	C1	NA	NA	4EDDDA
4	'IMG_9529.JPG'	158593	august	2016	C1	CAL16-2924	NA	158593
5	'IMG_9530.JPG'	158561	august	2016	C1	CAL16-2925	NA	158561
6	'IMG_9531.JPG'	8482048	august	2016	C1	CAL16-2926	8482048	NA
7	'IMG_9533.JPG'	158576	august	2016	C1	CAL16-2927	NA	158576
8	'IMG_9534.JPG'	158535	august	2016	C1	NA	8041344	158535
9	'IMG_9536.JPG'	158575	august	2016	C1	CAL16-2928	NA	158575
10	'IMG_9537.JPG'	9284608	august	2016	C1	CAL16-2929	9284608	NA
11	'IMG_9539.JPG'	158505	august	2016	C1	CAL16-2930	NA	158505
12	'IMG_9970.JPG'	6DA1A7	august	2016	C1	NA	NA	6DA1A7
13	'IMG_9971.JPG'	655002	august	2016	C1	NA	NA	655002
14	'IMG_9972.JPG'	655338	august	2016	C1	NA	4018944	655338
1	'IMG_9544.JPG'	6D7E2F	august	2016	C2	NA	NA	6D7E2F
2	'IMG_9545.JPG'	158567	august	2016	C2	CAL16-2931	NA	158567
3	'IMG_9546.JPG'	4EEDC9	august	2016	C2	NA	NA	4EEDC9
4	'IMG_9547.JPG'	158531	august	2016	C2	NA	4391040	158531
5	'IMG_9548.JPG'	158585	august	2016	C2	NA	NA	158585
6	'IMG_9549.JPG'	4159104	august	2016	C2	CAL16-2932	4159104	NA
7	'IMG_9550.JPG'	6D9E7D	august	2016	C2	NA	NA	6D9E7D
8	'IMG_9551.JPG'	4EF225	august	2016	C2	NA	NA	4EF225
9	'IMG_9552.JPG'	C97814	august	2016	C2	NA	NA	C97814
10	'IMG_9555.JPG'	158568	august	2016	C2	CAL16-2933	NA	158568
11	'IMG_9973.JPG'	655473	august	2016	C2	NA	0987520	655473
12	'IMG_9974.JPG'	C976A1	august	2016	C2	NA	NA	C976A1
13	'IMG_9975.JPG'	655257	august	2016	C2	NA	9238656	655257
1	'IMG_0008.JPG'	655241	august	2016	C5	NA	NA	655241
2	'IMG_0010.JPG'	655157	august	2016	C5	NA	NA	655157
3	'IMG_0011.JPG'	655331	august	2016	C5	NA	NA	655331
4	'IMG_0012.JPG'	052769	august	2016	C5	NA	NA	052769
5	'IMG_0013.JPG'	4EE29E	august	2016	C5	NA	NA	4EE29E
6	'IMG_0014.JPG'	655151	august	2016	C5	NA	NA	655151
7	'IMG_9557.JPG'	158598	august	2016	C5	CAL16-2934	NA	158598
8	'IMG_9559.JPG'	655185	august	2016	C5	NA	NA	655185
9	'IMG_9560.JPG'	053402	august	2016	C5	NA	NA	053402
10	'IMG_9563.JPG'	2032640	august	2016	C5	NA	NA	2032640
11	'IMG_9564.JPG'	3895296	august	2016	C5	CAL16-2935	NA	3895296
12	'IMG_9565.JPG'	C9736B	august	2016	C5	NA	NA	C9736B
13	'IMG_9566.JPG'	5749760	august	2016	C5	NA	5749760	NA
14	'IMG_9569.JPG'	C96097	august	2016	C5	NA	NA	C96097
15	'IMG_9570.JPG'	158534	august	2016	C5	CAL16-2936	NA	158534
16	'IMG_9571.JPG'	655286	august	2016	C5	NA	NA	655286
17	'IMG_9572.JPG'	4EEC80	august	2016	C5	NA	NA	4EEC80
18	'IMG_9574.JPG'	6DAEAF	august	2016	C5	NA	NA	6DAEAF
19	'IMG_9575.JPG'	655397	august	2016	C5	NA	NA	655397
20	'IMG_9576.JPG'	C98785	august	2016	C5	NA	NA	C98785
21	'IMG_9578.JPG'	052923	august	2016	C5	NA	NA	052923
22	'IMG_9579.JPG'	052783	august	2016	C5	NA	NA	052783
23	'IMG_9580.JPG'	655448	august	2016	C5	NA	NA	655448
24	'IMG_9581.JPG'	053347	august	2016	C5	NA	NA	053347
25	'IMG_9582.JPG'	158520	august	2016	C5	CAL16-2938	NA	158520
26	'IMG_9583.JPG'	158555	august	2016	C5	NA	3270272	158555
27	'IMG_9584.JPG'	158560	august	2016	C5	CAL16-2939	NA	158560
28	'IMG_9591.JPG'	4EDF78	august	2016	C5	NA	NA	4EDF78
1	'IMG_9594.JPG'	655309	august	2016	C6	NA	NA	655309
2	'IMG_9987.JPG'	6D8000	august	2016	C6	NA	NA	6D8000
3	'IMG_9988.JPG'	C960E4	august	2016	C6	NA	NA	C960E4
4	'IMG_9989.JPG'	4EEA66	august	2016	C6	NA	NA	4EEA66
5	'IMG_9990.JPG'	4EE5C8	august	2016	C6	NA	NA	4EE5C8
1	'IMG_0107.JPG'	182D4B	august	2016	C7	NA	NA	182D4B
2	'IMG_0108.JPG'	897959	august	2016	C7	CAL16-3038	NA	897959
3	'IMG_0112.JPG'	3449344	august	2016	C7	NA	3449344	NA
4	'IMG_0113.JPG'	655316	august	2016	C7	NA	NA	655316
5	'IMG_0115.JPG'	8039552	august	2016	C7	CAL16-3039	8039552	NA
6	'IMG_0117.JPG'	655459	august	2016	C7	NA	NA	655459
7	'IMG_0118.JPG'	655292	august	2016	C7	NA	NA	655292
8	'IMG_0119.JPG'	C98164	august	2016	C7	NA	NA	C98164
9	'IMG_0126.JPG'	655126	august	2016	C7	NA	NA	655126
10	'IMG_0127.JPG'	7938816	august	2016	C7	CAL16-3040	7938816	NA
11	'IMG_0129.JPG'	897783	august	2016	C7	NA	9647872	897783
12	'IMG_0130.JPG'	655285	august	2016	C7	NA	NA	655285
13	'IMG_0131.JPG'	0016128	august	2016	C7	CAL16-3041	0016128	NA
14	'IMG_9631.JPG'	655256	august	2016	C7	NA	NA	655256
15	'IMG_9634.JPG'	18560F	august	2016	C7	NA	NA	18560F
16	'IMG_9635.JPG'	4EE1F4	august	2016	C7	NA	NA	4EE1F4
17	'IMG_9636.JPG'	655428	august	2016	C7	NA	NA	655428
18	'IMG_9637.JPG'	158540	august	2016	C7	CAL16-2947	NA	158540
19	'IMG_9639.JPG'	158552	august	2016	C7	NA	8561024	158552
20	'IMG_9640.JPG'	655244	august	2016	C7	NA	NA	655244
21	'IMG_9641.JPG'	158578	august	2016	C7	CAL16-2948	NA	158578
22	'IMG_9643.JPG'	4EE5BF	august	2016	C7	NA	NA	4EE5BF
23	'IMG_9644.JPG'	655275	august	2016	C7	CAL16-2949	NA	655275
24	'IMG_9646.JPG'	655054	august	2016	C7	NA	NA	655054
25	'IMG_9647.JPG'	655315	august	2016	C7	NA	NA	655315
26	'IMG_9649.JPG'	655322	august	2016	C7	NA	NA	655322
27	'IMG_9652.JPG'	052749	august	2016	C7	NA	NA	052749
28	'IMG_9655.JPG'	655201	august	2016	C7	NA	NA	655201
29	'IMG_9656.JPG'	655458	august	2016	C7	NA	NA	655458
30	'IMG_9657.JPG'	052699	august	2016	C7	NA	NA	052699
31	'IMG_9661.JPG'	655488	august	2016	C7	CAL16-2950	NA	655488
32	'IMG_9662.JPG'	6075904	august	2016	C7	CAL16-2951	6075904	NA
33	'IMG_9663.JPG'	655302	august	2016	C7	NA	NA	655302
34	'IMG_9666.JPG'	655311	august	2016	C7	NA	NA	655311
35	'IMG_9668.JPG'	053179	august	2016	C7	NA	NA	053179
36	'IMG_9670.JPG'	C961BA	august	2016	C7	NA	NA	C961BA
37	'IMG_9671.JPG'	6D9EEC	august	2016	C7	NA	NA	6D9EEC
38	'IMG_9672.JPG'	4EE1FA	august	2016	C7	NA	NA	4EE1FA
39	'IMG_9673.JPG'	655266	august	2016	C7	NA	NA	655266
40	'IMG_9678.JPG'	4EEADA	august	2016	C7	NA	NA	4EEADA
41	'IMG_9679.JPG'	8977024	august	2016	C7	NA	8977024	NA
1	'IMG_0002.JPG'	655475	august	2016	C10	NA	NA	655475
2	'IMG_0003.JPG'	4EE707	august	2016	C10	NA	NA	4EE707
3	'IMG_0004.JPG'	053188	august	2016	C10	NA	NA	053188
4	'IMG_0006.JPG'	052918	august	2016	C10	NA	NA	052918
5	'IMG_0007.JPG'	2232064	august	2016	C10	CAL16-3011	2232064	NA
6	'IMG_9618.JPG'	158529	august	2016	C10	NA	2494208	158529
7	'IMG_9619.JPG'	C96665	august	2016	C10	NA	NA	C96665
8	'IMG_9620.JPG'	655274	august	2016	C10	CAL16-2944	NA	655274
9	'IMG_9621.JPG'	655016	august	2016	C10	NA	NA	655016
10	'IMG_9622.JPG'	655118	august	2016	C10	NA	NA	655118
11	'IMG_9624.JPG'	C96EA2	august	2016	C10	NA	NA	C96EA2
12	'IMG_9626.JPG'	2465920	august	2016	C10	CAL16-2945	2465920	NA
13	'IMG_9627.JPG'	9620480	august	2016	C10	CAL16-2946	9620480	NA
14	'IMG_9628.JPG'	655341	august	2016	C10	NA	NA	655341
15	'IMG_9629.JPG'	655070	august	2016	C10	NA	NA	655070
1	'IMG_0001.JPG'	052840	august	2016	C11	NA	NA	052840
2	'IMG_9596.JPG'	655229	august	2016	C11	NA	NA	655229
3	'IMG_9597.JPG'	2680704	august	2016	C11	CAL16-2940	2680704	NA
4	'IMG_9598.JPG'	1821568	august	2016	C11	CAL16-2941	1821568	NA
5	'IMG_9599.JPG'	0726272	august	2016	C11	CAL16-2942	0726272	NA
6	'IMG_9600.JPG'	052961	august	2016	C11	NA	NA	052961
7	'IMG_9601.JPG'	655403	august	2016	C11	NA	NA	655403
8	'IMG_9602.JPG'	655407	august	2016	C11	CAL16-2943	NA	655407
9	'IMG_9605.JPG'	052840	august	2016	C11	NA	NA	052840
10	'IMG_9608.JPG'	C98B3B	august	2016	C11	NA	NA	C98B3B
11	'IMG_9610.JPG'	053310	august	2016	C11	NA	NA	053310
12	'IMG_9611.JPG'	053308	august	2016	C11	NA	NA	053308
13	'IMG_9613.JPG'	6DA0C6	august	2016	C11	NA	NA	6DA0C6
14	'IMG_9614.JPG'	053414	august	2016	C11	NA	NA	053414
15	'IMG_9991.JPG'	158544	august	2016	C11	CAL16-3008	NA	158544
16	'IMG_9992.JPG'	1499264	august	2016	C11	CAL16-3009	1499264	NA
17	'IMG_9993.JPG'	052778	august	2016	C11	NA	NA	052778
18	'IMG_9994.JPG'	655100	august	2016	C11	NA	NA	655100
19	'IMG_9995.JPG'	897960	august	2016	C11	CAL16-3010	NA	897960
20	'IMG_9996.JPG'	655404	august	2016	C11	NA	NA	655404
21	'IMG_9997.JPG'	C98B3B	august	2016	C11	NA	NA	C98B3B
1	'IMG_9807.JPG'	4EE95D	august	2016	C12	NA	NA	4EE95D
2	'IMG_9808.JPG'	4EDF34	august	2016	C12	NA	NA	4EDF34
3	'IMG_9809.JPG'	053400	august	2016	C12	NA	NA	053400
4	'IMG_9811.JPG'	C98ED6	august	2016	C12	NA	NA	C98ED6
5	'IMG_9812.JPG'	655442	august	2016	C12	NA	NA	655442
6	'IMG_9816.JPG'	655354	august	2016	C12	NA	NA	655354
7	'IMG_9976.JPG'	655262	august	2016	C12	NA	NA	655262
8	'IMG_9978.JPG'	4EE9E0	august	2016	C12	NA	NA	4EE9E0
9	'IMG_9979.JPG'	053165	august	2016	C12	NA	NA	053165
10	'IMG_9980.JPG'	052732	august	2016	C12	NA	NA	052732
11	'IMG_9981.JPG'	655457	august	2016	C12	CAL16-3007	NA	655457
12	'IMG_9982.JPG'	C989E2	august	2016	C12	NA	NA	C989E2
13	'IMG_9983.JPG'	655387	august	2016	C12	NA	NA	655387
14	'IMG_9985.JPG'	C96FB2	august	2016	C12	NA	NA	C96FB2
15	'IMG_9986.JPG'	4EE2DC	august	2016	C12	NA	NA	4EE2DC
1	'IMG_0030.JPG'	C97125	august	2016	C17	NA	NA	C97125
2	'IMG_0031.JPG'	158566	august	2016	C17	NA	NA	158566
3	'IMG_0032.JPG'	6DA552	august	2016	C17	NA	NA	6DA552
4	'IMG_9931.JPG'	1840A1	august	2016	C17	NA	NA	1840A1
1	'IMG_9926.JPG'	053592	august	2016	C17b	NA	NA	053592
2	'IMG_9927.JPG'	4EE2E4	august	2016	C17b	NA	NA	4EE2E4
3	'IMG_9928.JPG'	655390	august	2016	C17b	NA	NA	655390
4	'IMG_9929.JPG'	655085	august	2016	C17b	NA	NA	655085
5	'IMG_9930.JPG'	158525	august	2016	C17b	NA	NA	158525
1	'IMG_0033.JPG'	6477184	august	2016	C18	CAL16-3016	6477184	NA
2	'IMG_0034.JPG'	655398	august	2016	C18	CAL16-3017	NA	655398
3	'IMG_0038.JPG'	158523	august	2016	C18	NA	NA	158523
4	'IMG_0039.JPG'	897753	august	2016	C18	CAL16-3018	NA	897753
5	'IMG_0040.JPG'	897960	august	2016	C18	CAL16-3019	NA	897960
6	'IMG_0041.JPG'	0539392	august	2016	C18	CAL16-3020	0539392	NA
7	'IMG_0042.JPG'	6909952	august	2016	C18	CAL16-3021	6909952	NA
8	'IMG_0043.JPG'	7739904	august	2016	C18	CAL16-3022	7739904	NA
9	'IMG_0044.JPG'	4EE60F	august	2016	C18	NA	NA	4EE60F
10	'IMG_0045.JPG'	158533	august	2016	C18	NA	NA	158533
11	'IMG_0047.JPG'	C97EA6	august	2016	C18	NA	NA	C97EA6
12	'IMG_9941.JPG'	655189	august	2016	C18	NA	NA	655189
13	'IMG_9942.JPG'	655269	august	2016	C18	NA	NA	655269
14	'IMG_9943.JPG'	1875FA	august	2016	C18	NA	NA	1875FA
15	'IMG_9947.JPG'	182CDC	august	2016	C18	NA	NA	182CDC
16	'IMG_9950.JPG'	4EEC29	august	2016	C18	NA	NA	4EEC29
17	'IMG_9952.JPG'	655226	august	2016	C18	NA	NA	655226
18	'IMG_9957.JPG'	655327	august	2016	C18	NA	NA	655327
19	'IMG_9959.JPG'	4EE40D	august	2016	C18	NA	NA	4EE40D
20	'IMG_9960.JPG'	053375	august	2016	C18	NA	NA	053375
1	'IMG_0027.JPG'	2052096	august	2016	C19	CAL16-3014	2052096	NA
2	'IMG_0028.JPG'	655421	august	2016	C19	NA	8351232	655421
3	'IMG_0029.JPG'	2549888	august	2016	C19	CAL16-3015	2549888	NA
4	'IMG_9924.JPG'	655371	august	2016	C19	NA	3943040	655371
5	'IMG_9925.JPG'	655221	august	2016	C19	NA	NA	655221
1	'IMG_0015.JPG'	C96AEA	august	2016	C20	NA	NA	C96AEA
2	'IMG_0016.JPG'	897821	august	2016	C20	CAL16-3012	NA	897821
3	'IMG_0017.JPG'	655495	august	2016	C20	NA	NA	655495
4	'IMG_0018.JPG'	9818496	august	2016	C20	CAL16-3013	9818496	NA
5	'IMG_0025.JPG'	6D8818	august	2016	C20	NA	NA	6D8818
6	'IMG_0026.JPG'	655353	august	2016	C20	NA	NA	655353
7	'IMG_9894.JPG'	897951	august	2016	C20	CAL16-3001	NA	897951
8	'IMG_9899.JPG'	158572	august	2016	C20	NA	4093696	158572
9	'IMG_9901.JPG'	158550	august	2016	C20	NA	7330688	158550
10	'IMG_9902.JPG'	897762	august	2016	C20	CAL16-3002	NA	897762
11	'IMG_9903.JPG'	655124	august	2016	C20	NA	NA	655124
12	'IMG_9904.JPG'	897818	august	2016	C20	CAL16-3003	NA	897818
13	'IMG_9905.JPG'	158571	august	2016	C20	CAL16-3004	NA	158571
14	'IMG_9906.JPG'	655074	august	2016	C20	NA	NA	655074
15	'IMG_9907.JPG'	9060992	august	2016	C20	CAL16-3005	9060992	NA
16	'IMG_9908.JPG'	052696	august	2016	C20	NA	NA	052696
17	'IMG_9909.JPG'	655477	august	2016	C20	NA	NA	655477
18	'IMG_9910.JPG'	158588	august	2016	C20	CAL16-3006	NA	158588
19	'IMG_9913.JPG'	4EE7E1	august	2016	C20	NA	NA	4EE7E1
1	'IMG_0048.JPG'	053605	august	2016	C21	NA	NA	053605
2	'IMG_0049.JPG'	655225	august	2016	C21	NA	NA	655225
3	'IMG_0050.JPG'	655366	august	2016	C21	CAL16-3023	NA	655366
4	'IMG_0051.JPG'	655313	august	2016	C21	NA	NA	655313
5	'IMG_0052.JPG'	655339	august	2016	C21	NA	NA	655339
6	'IMG_0053.JPG'	655463	august	2016	C21	CAL16-3024	NA	655463
7	'IMG_0054.JPG'	053873	august	2016	C21	NA	NA	053873
8	'IMG_0057.JPG'	C97F4A	august	2016	C21	NA	NA	C97F4A
9	'IMG_0058.JPG'	4EE8A8	august	2016	C21	NA	NA	4EE8A8
10	'IMG_0060.JPG'	655438	august	2016	C21	NA	NA	655438
11	'IMG_9838.JPG'	655218	august	2016	C21	NA	NA	655218
12	'IMG_9839.JPG'	655368	august	2016	C21	CAL16-2985	NA	655368
13	'IMG_9841.JPG'	6D64C8	august	2016	C21	NA	NA	6D64C8
14	'IMG_9842.JPG'	655362	august	2016	C21	NA	NA	655362
15	'IMG_9843.JPG'	897734	august	2016	C21	CAL16-2986	NA	897734
16	'IMG_9845.JPG'	655186	august	2016	C21	NA	NA	655186
17	'IMG_9846.JPG'	655258	august	2016	C21	NA	NA	655258
18	'IMG_9847.JPG'	053891	august	2016	C21	NA	NA	053891
19	'IMG_9849.JPG'	655107	august	2016	C21	NA	NA	655107
20	'IMG_9850.JPG'	897901	august	2016	C21	CAL16-2987	NA	897901
1	'IMG_0062.JPG'	655345	august	2016	C22	NA	NA	655345
2	'IMG_0063.JPG'	897801	august	2016	C22	NA	3877632	897801
3	'IMG_0064.JPG'	897829	august	2016	C22	CAL16-3025	NA	897829
4	'IMG_0065.JPG'	897955	august	2016	C22	CAL16-3026	NA	897955
5	'IMG_0066.JPG'	655255	august	2016	C22	CAL16-3027	NA	655255
6	'IMG_0068.JPG'	897922	august	2016	C22	NA	1052416	897922
7	'IMG_0069.JPG'	897992	august	2016	C22	NA	1625344	897992
8	'IMG_0071.JPG'	655445	august	2016	C22	NA	NA	655445
9	'IMG_0072.JPG'	655360	august	2016	C22	CAL16-3028	NA	655360
10	'IMG_0073.JPG'	655003	august	2016	C22	NA	NA	655003
11	'IMG_0074.JPG'	655223	august	2016	C22	NA	NA	655223
12	'IMG_0076.JPG'	655178	august	2016	C22	NA	NA	655178
13	'IMG_0077.JPG'	897944	august	2016	C22	CAL16-3029	NA	897944
14	'IMG_0080.JPG'	655050	august	2016	C22	NA	NA	655050
15	'IMG_0081.JPG'	655431	august	2016	C22	NA	NA	655431
16	'IMG_0082.JPG'	897842	august	2016	C22	CAL16-3030	NA	897842
17	'IMG_0083.JPG'	897848	august	2016	C22	CAL16-3031	NA	897848
18	'IMG_0084.JPG'	5656064	august	2016	C22	CAL16-3032	5656064	NA
19	'IMG_0087.JPG'	6028160	august	2016	C22	CAL16-3033	6028160	NA
20	'IMG_0088.JPG'	4503808	august	2016	C22	CAL16-3034	4503808	NA
21	'IMG_0089.JPG'	7368704	august	2016	C22	CAL16-3035	7368704	NA
22	'IMG_0090.JPG'	897803	august	2016	C22	CAL16-3036	NA	897803
23	'IMG_9855.JPG'	158557	august	2016	C22	NA	NA	158557
24	'IMG_9856.JPG'	4260736	august	2016	C22	CAL16-2988	4260736	NA
25	'IMG_9857.JPG'	897837	august	2016	C22	CAL16-2989	NA	897837
26	'IMG_9858.JPG'	897946	august	2016	C22	CAL16-2990	NA	897946
27	'IMG_9859.JPG'	7405312	august	2016	C22	CAL16-2991	7405312	NA
28	'IMG_9860.JPG'	9498496	august	2016	C22	CAL16-2992	9498496	NA
29	'IMG_9861.JPG'	0735616	august	2016	C22	NA	0735616	NA
30	'IMG_9862.JPG'	158596	august	2016	C22	CAL16-2993	NA	158596
31	'IMG_9863.JPG'	1126272	august	2016	C22	CAL16-2994	1126272	NA
32	'IMG_9864.JPG'	158559	august	2016	C22	CAL16-2995	NA	158559
33	'IMG_9865.JPG'	158512	august	2016	C22	CAL16-2996	NA	158512
34	'IMG_9866.JPG'	897839	august	2016	C22	CAL16-2997	NA	897839
35	'IMG_9867.JPG'	158536	august	2016	C22	CAL16-2998	NA	158536
36	'IMG_9868.JPG'	2746112	august	2016	C22	CAL16-2999	2746112	NA
1	'IMG_0100.JPG'	655424	august	2016	C23	NA	NA	655424
2	'IMG_0101.JPG'	5132800	august	2016	C23	CAL16-3037	5132800	NA
3	'IMG_0102.JPG'	4EDE7D	august	2016	C23	NA	NA	4EDE7D
4	'IMG_0103.JPG'	655429	august	2016	C23	NA	NA	655429
5	'IMG_9878.JPG'	897756	august	2016	C23	CAL16-3000	NA	897756
6	'IMG_9879.JPG'	053390	august	2016	C23	NA	NA	053390
7	'IMG_9880.JPG'	655220	august	2016	C23	NA	NA	655220
8	'IMG_9881.JPG'	4EE010	august	2016	C23	NA	NA	4EE010
9	'IMG_9883.JPG'	3793664	august	2016	C23	NA	3793664	NA
10	'IMG_9885.JPG'	053933	august	2016	C23	NA	NA	053933
11	'IMG_9886.JPG'	655183	august	2016	C23	NA	NA	655183
12	'IMG_9887.JPG'	2707200	august	2016	C23	NA	2707200	NA
13	'IMG_9888.JPG'	655209	august	2016	C23	NA	NA	655209
14	'IMG_9889.JPG'	053880	august	2016	C23	NA	NA	053880
15	'IMG_9890.JPG'	4EEC44	august	2016	C23	NA	NA	4EEC44
1	'IMG_0091.JPG'	655196	august	2016	C24	NA	NA	655196
2	'IMG_0092.JPG'	6D87B7	august	2016	C24	NA	NA	6D87B7
3	'IMG_0095.JPG'	655187	august	2016	C24	NA	NA	655187
4	'IMG_0096.JPG'	897890	august	2016	C24	NA	1667200	897890
5	'IMG_0098.JPG'	897843	august	2016	C24	NA	6001664	897843
6	'IMG_9872.JPG'	655165	august	2016	C24	NA	NA	655165
1	'IMG_0133.JPG'	655246	august	2016	C25	NA	NA	655246
2	'IMG_0134.JPG'	655321	august	2016	C25	NA	NA	655321
3	'IMG_0137.JPG'	9126400	august	2016	C25	NA	9126400	NA
4	'IMG_0138.JPG'	052694	august	2016	C25	NA	NA	052694
5	'IMG_0139.JPG'	655361	august	2016	C25	NA	NA	655361
6	'IMG_0140.JPG'	158591	august	2016	C25	NA	NA	158591
7	'IMG_0141.JPG'	4710656	august	2016	C25	CAL16-3042	4710656	NA
8	'IMG_0143.JPG'	897971	august	2016	C25	CAL16-3043	NA	897971
9	'IMG_0144.JPG'	897773	august	2016	C25	CAL16-3044	NA	897773
10	'IMG_0145.JPG'	052900	august	2016	C25	NA	NA	052900
11	'IMG_0146.JPG'	897954	august	2016	C25	CAL16-3045	NA	897954
12	'IMG_0147.JPG'	897830	august	2016	C25	CAL16-3046	NA	897830
13	'IMG_0149.JPG'	655419	august	2016	C25	NA	NA	655419
14	'IMG_0150.JPG'	2549888	august	2016	C25	CAL16-3047	2549888	NA
15	'IMG_0151.JPG'	655036	august	2016	C25	NA	NA	655036
16	'IMG_0152.JPG'	655402	august	2016	C25	NA	NA	655402
17	'IMG_0153.JPG'	655433	august	2016	C25	NA	NA	655433
18	'IMG_0154.JPG'	9949312	august	2016	C25	NA	9949312	NA
19	'IMG_0155.JPG'	655346	august	2016	C25	NA	NA	655346
20	'IMG_0157.JPG'	053884	august	2016	C25	NA	NA	053884
21	'IMG_0158.JPG'	655088	august	2016	C25	NA	NA	655088
22	'IMG_0160.JPG'	655462	august	2016	C25	NA	NA	655462
23	'IMG_0161.JPG'	897761	august	2016	C25	CAL16-3048	NA	897761
24	'IMG_0162.JPG'	655450	august	2016	C25	NA	NA	655450
25	'IMG_0163.JPG'	897826	august	2016	C25	NA	7412864	897826
26	'IMG_0164.JPG'	897982	august	2016	C25	CAL16-3049	NA	897982
27	'IMG_0166.JPG'	655334	august	2016	C25	NA	NA	655334
28	'IMG_0167.JPG'	897797	august	2016	C25	NA	7759360	897797
29	'IMG_0168.JPG'	5749760	august	2016	C25	NA	5749760	NA
30	'IMG_0169.JPG'	9770240	august	2016	C25	NA	9770240	NA
31	'IMG_0170.JPG'	655460	august	2016	C25	NA	NA	655460
32	'IMG_0171.JPG'	185277	august	2016	C25	NA	NA	185277
33	'IMG_0173.JPG'	655057	august	2016	C25	NA	NA	655057
34	'IMG_0174.JPG'	4EE8BD	august	2016	C25	NA	NA	4EE8BD
35	'IMG_0178.JPG'	655355	august	2016	C25	NA	NA	655355
36	'IMG_0180.JPG'	655449	august	2016	C25	NA	NA	655449
37	'IMG_0183.JPG'	6DABDE	august	2016	C25	NA	NA	6DABDE
38	'IMG_0184.JPG'	4EE639	august	2016	C25	NA	NA	4EE639
39	'IMG_0185.JPG'	655435	august	2016	C25	NA	NA	655435
40	'IMG_0188.JPG'	C96F17	august	2016	C25	NA	NA	C96F17
41	'IMG_0189.JPG'	053590	august	2016	C25	NA	NA	053590
42	'IMG_0190.JPG'	053871	august	2016	C25	NA	NA	053871
43	'IMG_0191.JPG'	185BB8	august	2016	C25	NA	NA	185BB8
44	'IMG_0193.JPG'	4EE9A9	august	2016	C25	NA	NA	4EE9A9
45	'IMG_0194.JPG'	4EE29D	august	2016	C25	NA	NA	4EE29D
46	'IMG_0195.JPG'	897814	august	2016	C25	CAL16-3050	NA	897814
47	'IMG_0196.JPG'	4EDF97	august	2016	C25	NA	NA	4EDF97
48	'IMG_0197.JPG'	4EE29A	august	2016	C25	NA	NA	4EE29A
49	'IMG_0198.JPG'	4EE88D	august	2016	C25	NA	NA	4EE88D
50	'IMG_0200.JPG'	1846ED	august	2016	C25	NA	NA	1846ED
51	'IMG_0202.JPG'	053863	august	2016	C25	NA	NA	053863
52	'IMG_0203.JPG'	4EDFFA	august	2016	C25	NA	NA	4EDFFA
53	'IMG_0208.JPG'	4EEA99	august	2016	C25	NA	NA	4EEA99
54	'IMG_0209.JPG'	4EE6FE	august	2016	C25	NA	NA	4EE6FE
55	'IMG_0211.JPG'	052741	august	2016	C25	NA	NA	052741
56	'IMG_0212.JPG'	655490	august	2016	C25	NA	NA	655490
57	'IMG_0213.JPG'	158539	august	2016	C25	NA	NA	158539
58	'IMG_0218.JPG'	4EE18D	august	2016	C25	NA	NA	4EE18D
