"capt.ID" "season" "year" "visit" "cave" "length" "ID"
"4707" "C9702A" "august" "2014" 1 "C27" 105 NA
"4708" "C9702A" "august" "2015" 1 "C27" 110 NA
"4709" "C9702A" "june" "2016" 1 "C27" 112 NA
"4710" "C974E4" "june" "2015" 1 "C27" 112 NA
"4711" "C974E4" "august" "2014" 1 "C27" 111 NA
"4712" "C974E4" "june" "2015" 2 "C27" 114 NA
"4713" "C98279" "june" "2015" 1 "C27" 114 NA
"4714" "C97DA7" "june" "2013" 1 "C25" 103 NA
"4715" "C97ECF" "august" "2013" 1 "C25" 108.5 NA
"4716" "C97ECF" "august" "2013" 1 "C25" 106 NA
"4717" "C98279" "august" "2014" 1 "C27" 114 NA
"4718" "C97FBF" "june" "2013" 1 "C25" 78 NA
"4719" "C97FBF" "june" "2013" 1 "C25" 78 NA
"4720" "C9869D" "june" "2015" 1 "C27" 89 NA
"4721" "C98881" "august" "2014" 1 "C27" 108 NA
"4722" "C98CC2" "august" "2014" 1 "C27" 132 NA
"4723" "C97FC8" "june" "2013" 1 "C25" 90 NA
"4724" "C97FD9" "june" "2013" 1 "C25" 72 NA
"4725" "4EE590" "august" "2012" 1 "C3" 115 NA
"4726" "C97FEA" "june" "2013" 1 "C25" 166 NA
"4727" "4EE63E" "august" "2012" 1 "C3" 88 NA
"4728" "4EEA02" "august" "2012" 1 "C3" 113 NA
"4729" "4EEA16" "august" "2012" 1 "C3" 165 NA
"4730" "4EEA3F" "august" "2012" 1 "C3" 106 NA
"4731" "6D7392" "august" "2012" 1 "C3" 101 NA
"4732" "6D7D0E" "august" "2012" 1 "C3" 100 NA
"4733" "6D9BE1" "august" "2012" 1 "C3" 85 NA
"4734" "C967A4" "august" "2012" 1 "C3" 93 NA
"4735" "C96891" "august" "2012" 1 "C3" 91 NA
"4736" "C96D01" "august" "2012" 1 "C3" 80 NA
"4737" "C98175" "june" "2013" 1 "C25" 93 NA
"4738" "C96F90" "august" "2012" 1 "C3" 80 NA
"4739" "4EE2AD" "august" "2012" 1 "C4" 132 NA
"4740" "4EE735" "august" "2012" 1 "C4" 107 NA
"4741" "C98282" "june" "2013" 2 "C25" 106 NA
"4742" "4EEA04" "august" "2012" 1 "C4" 141 NA
"4743" "C982FC" "june" "2013" 2 "C25" 112 NA
"4744" "4EEA1C" "august" "2012" 1 "C4" 90 NA
"4745" "C98393" "june" "2013" 1 "C25" 111 NA
"4746" "C98494" "august" "2013" 1 "C25" 109 NA
"4747" "4EEB17" "august" "2012" 1 "C4" 130 NA
"4748" "4EEC58" "august" "2012" 1 "C4" 118 NA
"4749" "4EEC83" "august" "2012" 1 "C4" 103 NA
"4750" "C98494" "june" "2013" 2 "C25" 105 NA
"4751" "C960D0" "august" "2012" 1 "C4" 98 NA
"4752" "C9860A" "august" "2013" 1 "C25" 106 NA
"4753" "052692" "june" "2014" 2 "C5" 80 NA
"4754" "C9860A" "august" "2013" 1 "C25" 106 NA
"4755" "052701" "august" "2015" NA "C5" 95 NA
"4756" "052701" "june" "2014" 2 "C5" 67 NA
"4757" "052701" "june" "2017" 2 "C5" 125 NA
"4758" "C98629" "august" "2013" 1 "C25" 117 NA
"4759" "C98629" "june" "2013" 2 "C25" 115 NA
"4760" "052768" "august" "2014" 1 "C5" 86 NA
"4761" "052768" "june" "2016" 2 "C5" 96 NA
"4762" "052769" "august" "2014" 1 "C5" 72 NA
"4763" "052769" "june" "2016" 2 "C5" 99 NA
"4764" "052769" "august" "2016" 2 "C5" 107 NA
"4765" "052769" "august" "2017" 1 "C5" 110 NA
"4766" "052772" "august" "2014" 1 "C5" 78 NA
"4767" "C98629" "june" "2013" 2 "C25" 115 NA
"4768" "052772" "august" "2015" NA "C5" 96 NA
"4769" "052772" "june" "2016" 2 "C5" 110 NA
"4770" "052781" "august" "2014" 1 "C5" 131 NA
"4771" "052781" "august" "2015" NA "C5" 131 NA
"4772" "C98707" "august" "2013" 1 "C25" 105 NA
"4773" "052783" "august" "2015" NA "C5" 90 NA
"4774" "052783" "august" "2016" 1 "C5" 105 NA
"4775" "052822" "june" "2016" 2 "C5" 144 NA
"4776" "052822" "june" "2014" 2 "C5" 136 NA
"4777" "C98707" "august" "2013" 1 "C25" 105 NA
"4778" "C987A0" "august" "2013" 1 "C25" 110 NA
"4779" "052905" "june" "2014" 1 "C5" 60 NA
"4780" "052905" "august" "2014" 1 "C5" 70 NA
"4781" "C9881A" "june" "2013" 2 "C25" 97 NA
"4782" "052905" "august" "2015" NA "C5" 84 NA
"4783" "C9881A" "june" "2013" 2 "C25" 97 NA
"4784" "052923" "august" "2014" 1 "C5" 76 NA
"4785" "052923" "august" "2016" 1 "C5" 101 NA
"4786" "052950" "august" "2014" 1 "C5" 120 NA
"4787" "C988E6" "june" "2013" 2 "C25" 100 NA
"4788" "C98963" "june" "2013" 2 "C25" 115 NA
"4789" "053337" "june" "2015" 1 "C5" 72 NA
"4790" "053337" "june" "2014" 1 "C5" 65 NA
"4791" "053337" "june" "2017" 2 "C5" 114 NA
"4792" "C98CBF" "june" "2013" 2 "C25" 108 NA
"4793" "053347" "june" "2014" 1 "C5" 64 NA
"4794" "C98CBF" "june" "2013" 2 "C25" 111 NA
"4795" "053347" "august" "2014" 1 "C5" 75 NA
"4796" "053347" "june" "2015" 1 "C5" 85 NA
"4797" "053347" "august" "2015" NA "C5" 99 NA
"4798" "C98D35" "august" "2013" 1 "C25" 127 NA
"4799" "053347" "august" "2015" NA "C5" 100 NA
"4800" "C98DEC" "august" "2013" 1 "C25" 106 NA
"4801" "053347" "june" "2016" 1 "C5" 105.5 NA
"4802" "053347" "august" "2016" 1 "C5" 111 NA
"4803" "053394" "june" "2014" 1 "C5" 65 NA
"4804" "053402" "june" "2014" 1 "C5" 122 NA
"4805" "053402" "august" "2015" NA "C5" 124 NA
"4806" "053402" "august" "2016" 1 "C5" 147 NA
"4807" "C98DEC" "june" "2013" 2 "C25" 98 NA
"4808" "C98E28" "august" "2013" 1 "C25" 105 NA
"4809" "123824" "august" "2017" 1 "C5" 64 NA
"4810" "123828" "august" "2017" 1 "C5" 60 NA
"4811" "123830" "august" "2017" 1 "C5" 62 NA
"4812" "C98E28" "june" "2013" 2 "C25" 104 NA
"4813" "123831" "august" "2017" 2 "C5" 58 NA
"4814" "123841" "august" "2017" 1 "C5" 54 NA
"4815" "123849" "august" "2017" 1 "C5" 59 NA
"4816" "123867" "august" "2017" 1 "C5" 59 NA
"4817" "C98E8C" "june" "2013" 1 "C25" 111.5 NA
"4818" "123924" "august" "2017" 2 "C5" 61 NA
"4819" "158520" "august" "2016" 1 "C5" 96 NA
"4820" "158520" "august" "2017" 1 "C5" 113.5 NA
"4821" "C98EE5" "august" "2013" 1 "C25" 121 NA
"4822" "158534" "august" "2016" 1 "C5" 81.5 NA
"4823" "158534" "august" "2017" 1 "C5" 104 NA
"4824" "C98EE5" "august" "2013" 1 "C25" 121 NA
"4825" "158555" "august" "2016" 1 "C5" 73 NA
"4826" "158560" "august" "2016" 1 "C5" 74 NA
"4827" "158560" "june" "2017" 2 "C5" 88 NA
"4828" "158560" "august" "2017" 2 "C5" 95 NA
"4829" "C98EEF" "june" "2013" 1 "C25" 74 NA
"4830" "158568" "august" "2016" 1 "C5" 86 NA
"4831" "158598" "august" "2016" 1 "C5" 76 NA
"4832" "053413" "august" "2013" 1 "C26" 67 NA
"4833" "158598" "june" "2017" 1 "C5" 80 NA
"4834" "053413" "june" "2013" 2 "C26" 61 NA
"4835" "655132" "august" "2015" NA "C5" 95 NA
"4836" "1875E4" "august" "2013" 2 "C26" 78 NA
"4837" "655143" "august" "2015" NA "C5" 115 NA
"4838" "655148" "august" "2015" NA "C5" 123 NA
"4839" "655151" "august" "2015" NA "C5" 103 NA
"4840" "182F62" "august" "2013" 2 "C26" 126 NA
"4841" "655151" "june" "2016" 2 "C5" 104 NA
"4842" "655151" "august" "2016" 2 "C5" 106 NA
"4843" "655157" "august" "2015" NA "C5" 89 NA
"4844" "655157" "august" "2016" 2 "C5" 99 NA
"4845" "18304A" "august" "2013" 2 "C26" 127 NA
"4846" "1832B1" "august" "2013" 2 "C26" 120 NA
"4847" "655157" "june" "2017" 1 "C5" 105 NA
"4848" "655185" "august" "2016" 1 "C5" 94.5 NA
"4849" "655185" "june" "2015" 2 "C5" 75 NA
"4850" "655185" "june" "2017" 2 "C5" 104 NA
"4851" "183DFB" "august" "2013" 2 "C26" 115 NA
"4852" "655219" "august" "2015" NA "C5" 110 NA
"4853" "655241" "august" "2016" 2 "C5" 102 NA
"4854" "184D56" "august" "2013" 2 "C26" 80 NA
"4855" "184D5C" "august" "2013" 2 "C26" 122 NA
"4856" "184F84" "august" "2013" 2 "C26" 87 NA
"4857" "655241" "june" "2015" 2 "C5" 80 NA
"4858" "184F84" "june" "2013" 1 "C26" 56 NA
"4859" "184F84" "june" "2013" 1 "C26" 87 NA
"4860" "655286" "june" "2016" 1 "C5" 134 NA
"4861" "187D96" "august" "2013" 2 "C26" 130 NA
"4862" "655286" "august" "2016" 1 "C5" 140 NA
"4863" "655331" "june" "2016" 1 "C5" 77.5 NA
"4864" "655331" "august" "2016" 2 "C5" 89 NA
"4865" "655377" "june" "2015" 1 "C5" 123 NA
"4866" "655397" "august" "2015" NA "C5" 82 NA
"4867" "655397" "august" "2016" 1 "C5" 98 NA
"4868" "4ED30B" "august" "2013" 1 "C26" 103 NA
"4869" "655397" "august" "2017" 1 "C5" 117 NA
"4870" "655448" "august" "2016" 1 "C5" 143 NA
"4871" "4ED385" "august" "2013" 1 "C26" 94 NA
"4872" "655464" "june" "2016" 1 "C5" 73 NA
"4873" "655464" "june" "2017" 2 "C5" 94 NA
"4874" "897771" "june" "2017" 1 "C5" 65.5 NA
"4875" "897777" "august" "2017" 1 "C5" 74 NA
"4876" "897789" "august" "2017" 1 "C5" 82 NA
"4877" "897815" "august" "2017" 1 "C5" 151 NA
"4878" "897816" "june" "2017" 2 "C5" 82 NA
"4879" "4ED498" "june" "2013" 2 "C26" 127 NA
"4880" "4EDD20" "august" "2013" 1 "C26" 131 NA
"4881" "4EDDE1" "august" "2013" 1 "C26" 91 NA
"4882" "897816" "august" "2017" 2 "C5" 93 NA
"4883" "897835" "june" "2017" 2 "C5" 82 NA
"4884" "897850" "august" "2017" 1 "C5" 78 NA
"4885" "4EDDE1" "june" "2013" 2 "C26" 84 NA
"4886" "897866" "june" "2017" 1 "C5" 72 NA
"4887" "897911" "august" "2017" 1 "C5" 109 NA
"4888" "897919" "june" "2017" 2 "C5" 77 NA
"4889" "897941" "june" "2017" 1 "C5" 74 NA
"4890" "4EDE59" "august" "2013" 1 "C26" 98 NA
"4891" "4EDEDC" "june" "2013" 1 "C26" 106 NA
"4892" "897943" "june" "2017" 2 "C5" 106 NA
"4893" "897953" "june" "2017" 1 "C5" 77 NA
"4894" "897953" "august" "2017" 2 "C5" 95 NA
"4895" "897957" "june" "2017" 1 "C5" 76.5 NA
"4896" "897957" "august" "2017" 1 "C5" 91 NA
"4897" "4EDF98" "august" "2013" 1 "C26" 131 NA
"4898" "4EDF98" "june" "2013" 2 "C26" 128 NA
"4899" "897984" "august" "2017" 1 "C5" 76 NA
"4900" "897999" "august" "2017" 1 "C5" 103 NA
"4901" "981864" "august" "2017" 2 "C5" 84 NA
"4902" "2032640" "june" "2016" 2 "C5" 49 NA
"4903" "2032640" "august" "2016" 1 "C5" 62 NA
"4904" "4EDFF2" "august" "2013" 1 "C26" 128 NA
"4905" "2032640" "august" "2016" 2 "C5" 64 NA
"4906" "4EDF06" "june" "2013" 1 "C26" 133 NA
"4907" "2521984" "june" "2016" 2 "C5" 48 NA
"4908" "3270272" "june" "2016" 2 "C5" 63 NA
"4909" "3303808" "june" "2015" 2 "C5" 48 NA
"4910" "3895296" "august" "2016" 1 "C5" 61 NA
"4911" "3895296" "august" "2016" 2 "C5" 62 NA
"4912" "4618880" "june" "2016" 2 "C5" 48 NA
"4913" "5450496" "june" "2017" 1 "C5" 57 NA
"4914" "4EE0F4" "august" "2013" 1 "C26" 182 NA
"4915" "4EE18F" "june" "2013" 1 "C26" 112 NA
"4916" "5450496" "june" "2017" 2 "C5" 57 NA
"4917" "4EE18F" "august" "2013" 1 "C26" 116 NA
"4918" "5637504" "june" "2016" 2 "C5" 49 NA
"4919" "5749760" "june" "2016" 2 "C5" 49 NA
"4920" "4EE19B" "august" "2013" 1 "C26" 125 NA
"4921" "4EE307" "august" "2013" 1 "C26" 146 NA
"4922" "5749760" "august" "2016" 1 "C5" 60 NA
"4923" "4EE4A1" "august" "2013" 1 "C26" 136 NA
"4924" "4EE58E" "august" "2013" 1 "C26" 121 NA
"4925" "8827468" "june" "2017" 1 "C5" 52 NA
"4926" "8827648" "august" "2017" 1 "C5" 65 NA
"4927" "4EE5C4" "august" "2013" 1 "C26" 102 NA
"4928" "18400B" "june" "2016" 2 "C5" 124 NA
"4929" "184B20" "june" "2015" 1 "C5" 109 NA
"4930" "184B20" "august" "2015" NA "C5" 112 NA
"4931" "4EE768" "august" "2013" 1 "C26" 145 NA
"4932" "4EE779" "august" "2013" 1 "C26" 110 NA
"4933" "4EE7D8" "august" "2013" 1 "C26" 99 NA
"4934" "184B20" "august" "2017" 2 "C5" 130 NA
"4935" "1877A0" "august" "2014" 1 "C5" 110 NA
"4936" "4EE8B9" "june" "2013" 2 "C26" 121 NA
"4937" "4EEA79" "august" "2013" 2 "C26" 99 NA
"4938" "4EEB9F" "june" "2013" 2 "C26" 125 NA
"4939" "4EECDD" "august" "2013" 1 "C26" 106 NA
"4940" "4EED24" "august" "2013" 1 "C26" 143 NA
"4941" "4EE0DF" "august" "2013" 1 "C26" 112 NA
"4942" "4EE0DF" "june" "2013" 2 "C26" 107 NA
"4943" "4EDE6B" "june" "2014" 1 "C5" 103 NA
"4944" "4EDE6B" "august" "2014" 1 "C5" 105 NA
"4945" "4EE0F3" "june" "2013" 1 "C26" 126 NA
"4946" "4EDE6B" "august" "2012" 1 "C5" 103.5 NA
"4947" "4EDE6B" "august" "2015" NA "C5" 108 NA
"4948" "4EDEAA" "june" "2016" 1 "C5" 113 NA
"4949" "4EDEAA" "august" "2014" 1 "C5" 104 NA
"4950" "4EDF04" "august" "2012" 1 "C5" 112 NA
"4951" "4EDF78" "june" "2015" 1 "C5" 94 NA
"4952" "4EE0F3" "august" "2013" 1 "C26" 128 NA
"4953" "4EDF78" "august" "2014" 1 "C5" 89 NA
"4954" "4EDF78" "august" "2012" 1 "C5" 69 NA
"4955" "4EDF78" "august" "2015" NA "C5" 100 NA
"4956" "4EFC86" "august" "2013" 2 "C26" 153 NA
"4957" "6D76B6" "june" "2013" 1 "C26" 108 NA
"4958" "4EDF78" "june" "2016" 2 "C5" 103 NA
"4959" "4EDF78" "august" "2016" 1 "C5" 103 NA
"4960" "4EDF78" "august" "2016" 2 "C5" 105 NA
"4961" "4EDF78" "june" "2014" 2 "C5" 84 NA
"4962" "4EDF78" "june" "2017" 2 "C5" 108 NA
"4963" "4EE02A" "june" "2016" 2 "C5" 116 NA
"4964" "6D822D" "august" "2013" 1 "C26" 110 NA
"4965" "4EE0EC" "august" "2012" 1 "C5" 107 NA
"4966" "6D84DC" "august" "2013" 1 "C26" 123 NA
"4967" "4EE139" "august" "2014" 1 "C5" 107 NA
"4968" "6D8914" "august" "2013" 2 "C26" 108 NA
"4969" "4EE13B" "august" "2014" 1 "C5" 110 NA
"4970" "4EE13B" "august" "2012" 1 "C5" 107 NA
"4971" "4EE13B" "august" "2015" NA "C5" 118 NA
"4972" "6D9EB7" "june" "2013" 1 "C26" 116 NA
"4973" "4EE13B" "june" "2015" 2 "C5" 101 NA
"4974" "4EE13B" "june" "2017" 2 "C5" 130 NA
"4975" "4EE19D" "june" "2014" 1 "C5" 78 NA
"4976" "4EE19D" "august" "2014" 1 "C5" 84 NA
"4977" "4EE1F6" "june" "2014" 2 "C5" 122 NA
"4978" "6DA127" "august" "2013" 1 "C26" 99 NA
"4979" "6DA127" "june" "2013" 2 "C26" 95 NA
"4980" "4EE23E" "june" "2014" 1 "C5" 86 NA
"4981" "4EE23E" "august" "2014" 1 "C5" 88 NA
"4982" "6DA37A" "august" "2013" 2 "C26" 105 NA
"4983" "4EE23E" "august" "2015" NA "C5" 103 NA
"4984" "4EE23E" "june" "2017" 2 "C5" 120 NA
"4985" "C96164" "august" "2013" 1 "C26" 131 NA
"4986" "4EE29E" "august" "2015" NA "C5" 119 NA
"4987" "4EE29E" "august" "2016" 2 "C5" 128 NA
"4988" "4EE29E" "august" "2017" 1 "C5" 133 NA
"4989" "4EE318" "august" "2012" 1 "C5" 111 NA
"4990" "4EE318" "june" "2014" 2 "C5" 110 NA
"4991" "C962C3" "august" "2013" 1 "C26" 132 NA
"4992" "4EE3CF" "august" "2014" 1 "C5" 83 NA
"4993" "C96345" "june" "2013" 2 "C26" 135 NA
"4994" "C96345" "august" "2013" 2 "C26" 138 NA
"4995" "4EE3CF" "june" "2015" 2 "C5" 89 NA
"4996" "4EE3CF" "august" "2017" 2 "C5" 113 NA
"4997" "C963FC" "august" "2013" 1 "C26" 137 NA
"4998" "4EE44B" "august" "2012" 1 "C5" 125 NA
"4999" "4EE70B" "june" "2014" 1 "C5" 125 NA
"5000" "C9666C" "august" "2013" 1 "C26" 95 NA
"5001" "C9666C" "june" "2013" 2 "C26" 95 NA
"5002" "C96AD7" "august" "2013" 1 "C26" 105 NA
"5003" "4EE70B" "august" "2014" 1 "C5" 123 NA
"5004" "C96D7E" "june" "2013" 1 "C26" 98 NA
"5005" "4EEA6F" "august" "2012" 1 "C5" 80 NA
"5006" "4EEAA5" "august" "2012" 1 "C5" 85 NA
"5007" "C96FA2" "august" "2013" 1 "C26" 114 NA
"5008" "4EEAA5" "august" "2015" NA "C5" 117 NA
"5009" "4EEAA5" "june" "2016" 2 "C5" 124 NA
"5010" "4EEAC0" "august" "2012" 1 "C5" 121 NA
"5011" "4EEAC0" "august" "2015" NA "C5" 133 NA
"5012" "4EEAC0" "august" "2015" NA "C5" 135 NA
"5013" "C9735F" "june" "2013" 2 "C26" 131 NA
"5014" "C973E1" "august" "2013" 1 "C26" 127 NA
"5015" "4EEC80" "august" "2014" 1 "C5" 91 NA
"5016" "4EEC80" "august" "2012" 1 "C5" 70 NA
"5017" "4EEC80" "august" "2015" NA "C5" 98 NA
"5018" "4EEC80" "june" "2016" 1 "C5" 97 NA
"5019" "C973E1" "june" "2013" 2 "C26" 127 NA
"5020" "C97455" "june" "2013" 1 "C26" 144 NA
"5021" "C9746B" "june" "2013" 1 "C26" 75 NA
"5022" "4EEC80" "august" "2016" 1 "C5" 102 NA
"5023" "C9746B" "august" "2013" 1 "C26" 82 NA
"5024" "C9760A" "august" "2013" 1 "C26" 124 NA
"5025" "4EEC80" "june" "2014" 2 "C5" 90 NA
"5026" "4EED8F" "august" "2012" 1 "C5" 119 NA
"5027" "4EF0B8" "june" "2014" 1 "C5" 110 NA
"5028" "C9760A" "june" "2013" 2 "C26" 122 NA
"5029" "4EF0B8" "august" "2014" 1 "C5" 110 NA
"5030" "4EF0B8" "august" "2015" NA "C5" 113 NA
"5031" "4EF659" "june" "2016" 2 "C5" 115 NA
"5032" "C97700" "june" "2013" 1 "C26" 130 NA
"5033" "C97700" "august" "2013" 1 "C26" 135 NA
"5034" "4EF659" "june" "2014" 2 "C5" 109 NA
"5035" "6D5C6A" "august" "2012" 1 "C5" 130 NA
"5036" "C977A8" "august" "2013" 1 "C26" 98 NA
"5037" "6D76A1" "august" "2012" 1 "C5" 108 NA
"5038" "6D8E02" "august" "2012" 1 "C5" 120 NA
"5039" "C97826" "june" "2013" 2 "C26" 103 NA
"5040" "6D9A0F" "june" "2014" 1 "C5" 107 NA
"5041" "C9789F" "august" "2013" 1 "C26" 122 NA
"5042" "6D9A0F" "august" "2014" 1 "C5" 110 NA
"5043" "6D9A0F" "august" "2012" 1 "C5" 106 NA
"5044" "6D9D02" "august" "2012" 1 "C5" 106 NA
"5045" "6D9D02" "august" "2015" NA "C5" 110 NA
"5046" "6D9D02" "june" "2016" 2 "C5" 113 NA
"5047" "6DA45D" "august" "2012" 1 "C5" 108.5 NA
"5048" "6DA45D" "august" "2012" 1 "C5" 112 NA
"5049" "6DA45D" "august" "2015" NA "C5" 121 NA
"5050" "6DA45D" "june" "2016" 2 "C5" 125 NA
"5051" "C97A4F" "august" "2013" 1 "C26" 126 NA
"5052" "C97B75" "august" "2013" 1 "C26" 169 NA
"5053" "C97BE9" "august" "2013" 1 "C26" 139 NA
"5054" "6DAEAA" "august" "2015" NA "C5" 110 NA
"5055" "6DAEAF" "june" "2015" 1 "C5" 103 NA
"5056" "6DAEAF" "august" "2014" 1 "C5" 101 NA
"5057" "6DAEAF" "august" "2015" NA "C5" 108 NA
"5058" "C9816E" "august" "2013" 1 "C26" 115 NA
"5059" "6DAEAF" "august" "2016" 1 "C5" 116.5 NA
"5060" "C96097" "august" "2014" 1 "C5" 104.5 NA
"5061" "C96097" "august" "2015" NA "C5" 109 NA
"5062" "C96097" "june" "2016" 1 "C5" 109 NA
"5063" "C9831C" "june" "2013" 2 "C26" 136 NA
"5064" "C9831C" "august" "2013" 2 "C26" 139 NA
"5065" "C96097" "august" "2016" 1 "C5" 114 NA
"5066" "C98597" "august" "2013" 1 "C26" 125 NA
"5067" "C96384" "august" "2012" 1 "C5" 98 NA
"5068" "C985FE" "august" "2013" 1 "C26" 136 NA
"5069" "C9867C" "august" "2013" 1 "C26" 121 NA
"5070" "C964C0" "june" "2014" 1 "C5" 143 NA
"5071" "C9867C" "june" "2013" 2 "C26" 117 NA
"5072" "C964C0" "august" "2014" 1 "C5" 203 NA
"5073" "C96C88" "june" "2015" 1 "C5" 104 NA
"5074" "C96C88" "june" "2014" 2 "C5" 93 NA
"5075" "C96C88" "june" "2015" 2 "C5" 108 NA
"5076" "C96D69" "august" "2012" 1 "C5" 130 NA
"5077" "C96097" "august" "2014" 1 "C5" 107 NA
"5078" "C970C8" "august" "2012" 1 "C5" 119 NA
"5079" "C97236" "june" "2015" 1 "C5" 109 NA
"5080" "C97236" "june" "2014" 2 "C5" 101 NA
"5081" "C98703" "august" "2013" 1 "C26" 129 NA
"5082" "C98718" "june" "2013" 1 "C26" 132 NA
"5083" "C98718" "august" "2013" 1 "C26" 135 NA
"5084" "C988DC" "june" "2013" 1 "C26" 102 NA
"5085" "C97236" "june" "2017" 1 "C5" 123 NA
"5086" "C97236" "august" "2017" 1 "C5" 126 NA
"5087" "C988DC" "june" "2013" 2 "C26" 102 NA
"5088" "C97236" "august" "2017" 2 "C5" 127 NA
"5089" "C9736B" "august" "2016" 1 "C5" 120 NA
"5090" "C9736B" "june" "2014" 2 "C5" 113 NA
"5091" "C9783A" "august" "2012" 1 "C5" 135 NA
"5092" "C98BA8" "august" "2013" 1 "C26" 114 NA
"5093" "C98C10" "august" "2013" 1 "C26" 127 NA
"5094" "C97924" "june" "2014" 1 "C5" 100 NA
"5095" "C98D8F" "june" "2013" 1 "C26" 112 NA
"5096" "C97924" "august" "2015" NA "C5" 105 NA
"5097" "C97924" "june" "2016" 1 "C5" 107 NA
"5098" "C97A43" "august" "2014" 1 "C5" 107 NA
"5099" "C97A43" "august" "2012" 1 "C5" 110 NA
"5100" "C97A43" "june" "2014" 2 "C5" 109 NA
"5101" "C97D1B" "august" "2012" 1 "C5" 102 NA
"5102" "C97F5C" "august" "2012" 1 "C5" 105 NA
"5103" "C982EC" "june" "2014" 1 "C5" 106 NA
"5104" "C9852A" "june" "2015" 1 "C5" 104 NA
"5105" "C98D8F" "august" "2013" 1 "C26" 118 NA
"5106" "C98EF3" "august" "2013" 1 "C26" 128 NA
"5107" "C9852A" "august" "2012" 1 "C5" 91 NA
"5108" "C98FC6" "june" "2013" 1 "C26" 162 NA
"5109" "C980DB" "june" "2013" 2 "C26" 112 NA
"5110" "C9852A" "june" "2014" 2 "C5" 105 NA
"5111" "183991" "august" "2013" 1 "C27" 88 NA
"5112" "C9852A" "june" "2017" 2 "C5" 122 NA
"5113" "184009" "august" "2013" 1 "C27" 69 NA
"5114" "185321" "august" "2013" 1 "C27" 150 NA
"5115" "182E6E" "august" "2013" 1 "C27" 98 NA
"5116" "182F61" "august" "2013" 1 "C27" 97 NA
"5117" "18398D" "august" "2013" 1 "C27" 77 NA
"5118" "183B6D" "august" "2013" 1 "C27" 104 NA
"5119" "C9857D" "august" "2012" 1 "C5" 116 NA
"5120" "184F90" "august" "2013" 1 "C27" 98 NA
"5121" "C9860D" "august" "2014" 1 "C5" 114 NA
"5122" "C9860D" "june" "2014" 2 "C5" 113 NA
"5123" "18549A" "august" "2013" 1 "C27" 110 NA
"5124" "C98785" "august" "2015" NA "C5" 124 NA
"5125" "C98785" "june" "2016" 1 "C5" 129 NA
"5126" "185A4A" "august" "2013" 1 "C27" 99 NA
"5127" "C98785" "august" "2016" 1 "C5" 133 NA
"5128" "185DDA" "august" "2013" 1 "C27" 101 NA
"5129" "C98872" "august" "2012" 1 "C5" 111 NA
"5130" "C98A46" "august" "2012" 1 "C5" 101 NA
"5131" "186BEA" "august" "2013" 1 "C27" 128 NA
"5132" "C98A4C" "june" "2015" 2 "C5" 112 NA
"5133" "186D2A" "august" "2013" 1 "C27" 119 NA
"5134" "C98BF0" "august" "2012" 1 "C5" 133 NA
"5135" "186D3F" "august" "2013" 1 "C27" 102 NA
"5136" "C98D84" "june" "2014" 2 "C5" 132 NA
"5137" "C99026" "june" "2014" 1 "C5" 115 NA
"5138" "C99026" "june" "2017" 2 "C5" 123 NA
"5139" "1871C2" "august" "2013" 1 "C27" 87 NA
"5140" "C99026" "august" "2017" 2 "C5" 127 NA
"5141" "052836" "june" "2014" 2 "C6" 83 NA
"5142" "052836" "june" "2015" 2 "C6" 92 NA
"5143" "052836" "august" "2015" NA "C6" 102 NA
"5144" "052836" "june" "2016" 1 "C6" 104 NA
"5145" "052836" "august" "2014" 1 "C6" 86 NA
"5146" "18767C" "august" "2013" 1 "C27" 67 NA
"5147" "187BCF" "august" "2013" 1 "C27" 138 NA
"5148" "052836" "june" "2017" 1 "C6" NA NA
"5149" "052859" "june" "2017" 2 "C6" 95 NA
"5150" "052859" "august" "2017" 1 "C6" 98.5 NA
"5151" "655309" "june" "2015" 1 "C6" 82.5 NA
"5152" "187C3B" "august" "2013" 1 "C27" 114 NA
"5153" "655309" "august" "2015" NA "C6" 90 NA
"5154" "187C43" "august" "2013" 1 "C27" 84 NA
"5155" "187DFB" "august" "2013" 1 "C27" 105 NA
"5156" "655309" "june" "2016" 2 "C6" 102 NA
"5157" "655309" "august" "2016" 1 "C6" 103 NA
"5158" "4EDEB7" "august" "2013" 1 "C27" 101 NA
"5159" "655309" "august" "2016" 2 "C6" 103 NA
"5160" "4EE05F" "august" "2012" 1 "C6" 89 NA
"5161" "4EDEB7" "june" "2013" 2 "C27" 100 NA
"5162" "4EE05F" "june" "2014" 2 "C6" 92 NA
"5163" "4EE05F" "august" "2014" 1 "C6" 95 NA
"5164" "4EE5C8" "june" "2014" 2 "C6" 93 NA
"5165" "4EE5C8" "august" "2014" 1 "C6" 94 NA
"5166" "4EE1A6" "august" "2013" 1 "C27" 118 NA
"5167" "4EE5C8" "june" "2015" 1 "C6" 92.5 NA
"5168" "4EE5C8" "august" "2015" NA "C6" 96 NA
"5169" "4EE1A6" "june" "2013" 2 "C27" 118 NA
"5170" "4EE5C8" "june" "2016" 1 "C6" 97 NA
"5171" "4EE5C8" "august" "2016" 2 "C6" 102 NA
"5172" "4EE34C" "june" "2013" 2 "C27" 103 NA
"5173" "4EE94B" "june" "2013" 2 "C27" 73 NA
"5174" "4EEA59" "august" "2013" 1 "C27" 97 NA
"5175" "4EEA66" "august" "2012" 1 "C6" 73 NA
